top	left	bottom	right	slug	name	iso	woeid
43.959	12.403	43.936	12.441	20070543	Acquaviva	SM	20070543
43.968	12.433	43.918	12.481	20070544	Borgo Maggiore	SM	20070544
43.942	12.412	43.915	12.456	20070545	San Marino	SM	20070545
43.933	12.408	43.9	12.438	20070546	Chiesanuova	SM	20070546
43.963	12.461	43.938	12.516	20070547	Domagnano	SM	20070547
43.949	12.473	43.915	12.516	20070548	Faetano	SM	20070548
43.922	12.433	43.894	12.476	20070549	Fiorentino	SM	20070549
43.92	12.468	43.896	12.496	20070550	Montegiardino	SM	20070550
43.992	12.448	43.956	12.516	20070551	Serravalle	SM	20070551
