top	left	bottom	right	slug	name	iso	woeid
57.752	8.212	56.55	11.2	28362579	Nordjylland	DK	28362579
56.877	8.097	55.669	11.66	28362580	Midtjylland	DK	28362580
55.957	8.075	54.722	10.956	28362581	Syddanmark	DK	28362581
56.011	10.868	54.559	12.553	28362582	Sjælland	DK	28362582
56.129	11.843	54.987	15.193	28362583	Hovedstaden	DK	28362583
