top	left	bottom	right	slug	name	iso	woeid
40.522	56.901	35.601	61.496	2347347	Ashkhabad	TM	2347347
41.292	60.209	36.935	66.684	2347348	Chardzhou	TM	2347348
42.343	52.441	37.309	57.375	2347349	Krasnovodsk	TM	2347349
39.792	60.473	35.141	64.794	2347350	Mary	TM	2347350
42.796	56.968	39.78	61.11	2347351	Tashauz	TM	2347351
