name,iso,fips,woeid
Pouthisat,KHM,CB12,2344937
Siemréab,KHM,CB24,2344941
Otdar Mean Chey,KHM,CB27,20070095
Krong Pailin,KHM,CB30,20070097
Kâmpóng Chhnang,KHM,CB03,20070094
Kândal,KHM,CB07,20070094
Krâchéh,KHM,CB09,2344935
Rôtânôkiri,KHM,CB23,2344940
Kepulauan Riau,IDN,ID40,55949082
Krong Preah Sihanouk,KHM,CB28,20070096
Krong Preah Sihanouk,KHM,CB28,20070096
Shaanxi,CHN,CH26,12578015
Shanxi,CHN,CH24,12578013
Hubei,CHN,CH12,12578002
Hunan,CHN,CH11,12578001
Sichuan,CHN,CH32,12578016
Yunnan,CHN,CH29,12578018
Hebei,CHN,CH10,12578000
Henan,CHN,CH09,12577999
Liaoning,CHN,CH19,12578008
Shandong,CHN,CH25,12578014
Tianjin,CHN,CH22,12578017
Tianjin,CHN,CH28,12578017
Jiangxi,CHN,CH03,12577993
Jiangsu,CHN,CH04,12577994
Shanghai,CHN,CH23,12578012
Zhejiang,CHN,CH02,12577992
Hiroshima,JPN,JA11,2345861
Okayama,JPN,JA31,2345880
Fukui,JPN,JA36,2345856
Shimane,JPN,JA36,2345885
Tottori,JPN,JA41,2345890
Yamaguchi,JPN,JA45,2345894
Saga,JPN,JA33,2345882
Jilin,CHN,CH05,12577995
Fukuoka,JPN,JA07,58646425
Kumamoto,JPN,JA21,2345870
Miyazaki,JPN,JA25,2345874
Ehime,JPN,JA05,2345855
Kagawa,JPN,JA17,2345866
Kochi,JPN,JA20,2345869
Oita,JPN,JA30,2345879
Tokushima,JPN,JA39,2345888
Nei Mongol,CHN,CH20,12578009
Heilongjiang,CHN,CH08,12577998
Aichi,JPN,JA01,2345851
Gifu,JPN,JA09,2345859
Ishikawa,JPN,JA15,2345864
Mie,JPN,JA23,2345872
Nagano,JPN,JA26,2345875
Shizuoka,JPN,JA37,2345886
Toyama,JPN,JA42,2345891
Hokkaido,JPN,JA12,7153351
Fukui,JPN,JA06,2345856
Hyogo,JPN,JA13,2345862
Kyoto,JPN,JA22,2345871
Nara,JPN,JA28,2345877
Osaka,JPN,JA32,2345881
Shiga,JPN,JA35,2345884
Wakayama,JPN,JA43,2345892
Chiba,JPN,JA04,2345854
Ibaraki,JPN,JA14,2345863
Kanagawa,JPN,JA19,2345868
Saitama,JPN,JA34,2345883
Tochigi,JPN,JA38,2345887
Tokyo,JPN,JA40,2345889
Yamanashi,JPN,JA46,2345895
Akita,JPN,JA02,2345852
Aomori,JPN,JA03,2345853
Fukushima,JPN,JA08,2345858
Iwate,JPN,JA16,2345865
Miyagi,JPN,JA24,2345873
Niigata,JPN,JA29,2345878
Yamagata,JPN,JA44,2345893
Lunda Norte,AGO,AO17,2344671
Lunda Sul,AGO,AO18,2344672
Bengo,AGO,AO19,2344673
Cuanza Norte,AGO,AO05,2344660
Cuanza Sul,AGO,AO06,2344661
Zaire,AGO,AO16,2344670
Bas-Congo,COD,CG08,2344984
Cuando Cubango,AGO,AO04,2344659
Cunene,AGO,AO07,2344662
Huíla,AGO,AO09,2347594
Moxico,AGO,AO14,2344668
Sud-Kivu,COD,CG12,20069829
Maniema,COD,,20069831
Kasaï-Oriental,COD,CG04,2344985
Nord-Kivu,COD,CG11,20069830
Sofala,MOZ,MZ05,2346315
Zambezia,MOZ,MZ09,2346319
Eastern Cape,ZAF,SF01,2346979
Jambi,IDN,ID05,2345714
Kalimantan Tengah,IDN,ID13,2345722
Irian Jaya Barat,IDN,ID39,2345718
Temotu,SLB,BP09,20069919
La Paz,BOL,BL04,2344804
Oruro,BOL,BL05,2344805
Pando,BOL,BL06,2344806
Potosí,BOL,BL07,2344807
Santa Cruz,BOL,BL08,2344808
Tarija,BOL,BL09,2344809
Baja Verapaz,GTM,GT02,2345553
Alta Verapaz,GTM,GT01,2345552
El Progreso,GTM,GT05,2345556
Santa Rosa,GTM,GT18,2345569
Izabal,GTM,GT09,2345560
Bahoruco,DOM,DR02,2345173
Independencia,DOM,DR,2345179
Duarte,DOM,DR06,2345177
Distrito Nacional,DOM,DR34,2345176
El Seybo,DOM,DR28,2345196
La Altagracia,DOM,DR10,2345180
Christ Church,BRB,BB01,2344730
Saint Andrew,BRB,BB02,2344731
Saint George,BRB,BB03,2344732
Saint James,BRB,BB04,2344733
Saint John,BRB,BB05,2344734
Saint Joseph,BRB,BB06,2344735
Saint Lucy,BRB,BB07,2344736
Saint Michael,BRB,BB08,2344737
Saint Peter,BRB,BB09,2344738
Saint Philip,BRB,BB10,2344739
Saint Thomas,BRB,BB11,2344740
Perthshire and Kinross,GBR,UK88,12578048
Fife,GBR,UK84,12578048
Northumberland,GBR,UK32,24554868
Hampshire,GBR,UK19,24554868
West Midlands,GBR,UK43,24554868
Gloucestershire,GBR,UK16,24554868
Buckinghamshire,GBR,UK04,24554868
Bedfordshire,GBR,UK02,24554868
Hertfordshire,GBR,UK21,24554868
Somerset,GBR,UK36,24554868
Devon,GBR,UK11,24554868
Berkshire,GBR,UK03,24554868
Dorset,GBR,UK12,24554868
Cambridgeshire,GBR,UK05,24554868
England,GBR,UK26,24554868
Derbyshire,GBR,UK10,24554868
Lincolnshire,GBR,UK32,24554868
Down,GBR,UK64,20070563
Carmarthenshire,GBR,UK91,12578049
Ceredigion,GBR,UK91,12578049
Pembrokeshire,GBR,UK91,12578049
Merseyside,GBR,UK28,24554868
Cheshire,GBR,UK06,24554868
Cornwall,GBR,UK08,24554868
Powys,GBR,UK95,12578049
Vale of Glamorgan,GBR,UK96,12578049
Neath Port Talbot,GBR,UK97,12578049
Lancashire,GBR,UK25,24554868
Denbighshire,GBR,UK90,12578049
Flintshire,GBR,UK90,12578049
Anglesey,GBR,UK93,12578049
Gwynedd,GBR,UK93,12578049
Blaenau Gwent,GBR,UK92,12578049
Monmouthshire,GBR,UK92,12578049
Torfaen,GBR,UK92,12578049
Fermanagh,GBR,UK66,20070563
Dumfries and Galloway,GBR,UK80,12578048
Cumbria,GBR,UK09,24554868
North Yorkshire,GBR,UK30,24554868
Aïn Témouchent,DZA,AG36,2347607
Naâma,DZA,AG49,2347607
Maccarthy Island,GMB,GA03,2345445
Upper River,GMB,GA04,2345446
Lower River,GMB,GA02,2345444
Northern,GHA,GH06,2345467
Upper East,GHA,GH10,2345470
Upper West,GHA,GH11,2345471
Ashanti,GHA,GH02,2345463
Brong Ahafo,GHA,GH03,2345464
Central,GHA,GH04,2345465
Borgou,BEN,BN10,2344826
Alibori,BEN,BN07,55967672
Collines,BEN,BN11,55967670
Greater Accra,GHA,GH01,2345462
Volta,GHA,GH08,2345468
Atlantique,BEN,BN09,2344825
Littoral,BEN,BN14,55967673
Kouffo,BEN,BN12,55967668
Ouémé,BEN,BN16,2344828
Zou,BEN,BN18,2344829
Plateau,BEN,BN17,55967669
Mono,BEN,BN15,2344827
Atakora,BEN,BN08,2344824
Donga,BEN,BN13,55967671
Kompienga,BFA,UV22,55967354
Gourma,BFA,UV22,2347617
Cuvette-Ouest,COG,CF10,55998384
Ogooué-Ivindo,GAB,GB06,2345454
Wouleu-Ntem,GAB,GB09,2345457
Tamanghasset,DZA,AG53,2344623
Boumerdès,DZA,AG40,2347607
Bordj Bou Arréridj,DZA,AG39,2347607
Béjaïa,DZA,AG18,2347607
West Bosnia,BIH,BK01,24549661
Una-Sana,BIH,HR19,24549661
Central Bosnia,BIH,BK01,24549661
West Herzegovina,BIH,HR03,24549661
Herzegovina-Neretva,BIH,HR03,24549661
Aydin,TUR,TU09,2347266
Izmir,TUR,TU35,2347290
Balikesir,TUR,TU10,2347267
Çanakkale,TUR,TU17,2347274
Edirne,TUR,TU22,2347279
Kirklareli,TUR,TU39,2347294
Tekirdag,TUR,TU59,2347310
Grad Sofiya,BGR,BU42,20070061
Sofia,BGR,BU42,20070061
Bilecik,TUR,TU11,2347268
Bursa,TUR,TU16,2347273
Istanbul,TUR,TU34,2347289
Kocaeli,TUR,TU41,2347296
Sakarya,TUR,TU54,2347306
Bolu,TUR,TU14,2347271
Eskisehir,TUR,TU26,2347283
Kastamonu,TUR,TU37,2347292
Antalya,TUR,TU07,2347264
Afyon,TUR,TU03,2347260
Burdur,TUR,TU15,2347272
Denizli,TUR,TU20,2347277
Isparta,TUR,TU33,2347288
Kütahya,TUR,TU43,2347297
Manisa,TUR,TU45,2347299
Mugla,TUR,TU48,2347301
Adiyaman,TUR,TU02,2347259
Elazig,TUR,TU23,2347280
K. Maras,TUR,TU46,2347300
Malatya,TUR,TU44,2347298
Mersin,TUR,TU32,2347287
Kirsehir,TUR,TU40,2347295
Kayseri,TUR,TU38,2347293
Nevsehir,TUR,TU50,2347303
Hatay,TUR,TU31,2347286
Amasya,TUR,TU05,2347262
Çorum,TUR,TU19,2347276
Giresun,TUR,TU28,2347285
Ordu,TUR,TU52,2347304
Sinop,TUR,TU57,2347308
Sivas,TUR,TU58,2347309
Samsun,TUR,TU55,2347307
Tokat,TUR,TU60,2347311
Artvin,TUR,TU08,2347265
Erzurum,TUR,TU25,2347282
Erzincan,TUR,TU24,2347281
Rize,TUR,TU53,2347305
Trabzon,TUR,TU61,2347312
Stavropol',RUS,RS70,2346887
Agri,TUR,TU04,2347261
Bingöl,TUR,TU12,2347269
Diyarbakir,TUR,TU21,2347278
Mus,TUR,TU49,2347302
Bitlis,TUR,TU13,2347270
Bakool,SOM,SO01,2347006
Bay,SOM,SO04,2347009
Gedo,SOM,SO06,2347011
Jubbada Dhexe,SOM,SO08,2347013
Shabeellaha Hoose,SOM,SO02,2347019
Essex,GBR,UK15,24554868
Suffolk,GBR,UK39,24554868
Norfolk,GBR,UK29,24554868
Vorarlberg,AUT,AU08,2344715
Burgenland,AUT,AU01,2344708
Steiermark,AUT,AU06,2344713
Kärnten,AUT,AU02,2344709
Oberösterreich,AUT,AU04,2344711
Tirol,AUT,AU07,2344714
Niederösterreich,AUT,AU03,2344710
Wien,AUT,AU09,2344710
Pskov,RUS,RS60,2346920
Smolensk,RUS,RS69,2346925
Arkhangel'sk,RUS,RS06,20070508
Kostroma,RUS,RS37,2346903
Yaroslavl',RUS,RS88,2346936
Ryazan',RUS,RS62,2346922
Tambov,RUS,RS72,2346927
Bashkortostan,RUS,RS08,2346866
Komi,RUS,RS34,2346874
Mariy-El,RUS,RS45,2346875
Astrakhan',RUS,RS07,2346890
Samara,RUS,RS65,2346906
Tatarstan,RUS,RS73,2346878
Tyumen',RUS,RS78,20070528
Altay,RUS,RS04,20070530
Gorno-Altay,RUS,RS03,20070530
Al Wusta,OMN,MU02,2346257
Ash Sharqiyah,OMN,MU01,2346256
Galguduud,SOM,SO05,2347010
Hiiraan,SOM,SO07,2347012
Shabeellaha Dhexe,SOM,SO13,2347018
Dhofar,OMN,MU02,2346258
Mudug,SOM,SO10,2347015
Chechnya,RUS,RS12,2346868
Dagestan,RUS,RS17,2346870
Musandam,OMN,MU07,4693371
Muscat,OMN,MU02,2346260
Delhi,IND,IN07,20070458
Himachal Pradesh,IND,IN11,2345745
Haryana,IND,IN10,2345744
Jammu and Kashmir,IND,IN12,2345746
Chhukha,BTN,BT06,2344873
Daga,BTN,BT08,2344875
Paro,BTN,BT13,2344880
Gasa,BTN,BT15,55967862
Samchi,BTN,BT16,2344883
Thimphu,BTN,BT20,2344887
Punakha,BTN,BT00,2344882
Andhra Pradesh,IND,IN02,2345740
Kerala,IND,IN13,2345747
Lakshadweep,IND,IN14,2345748
Orissa,IND,IN21,2345755
Dadra and Nagar Haveli,IND,IN06,20070457
Karnataka,IND,IN19,2345753
Maharashtra,IND,IN16,2345750
Andaman and Nicobar,IND,IN01,2345739
Assam,IND,IN03,2345741
Manipur,IND,IN17,2345751
Nagaland,IND,IN20,2345754
Bumthang,BTN,BT05,2344872
Chirang,BTN,BT07,2344874
Geylegphug,BTN,BT09,2344876
Lhuntshi,BTN,BT11,2344878
Tashi Yangtse,BTN,BT00,55967863
Shemgang,BTN,BT18,2344885
Tongsa,BTN,BT21,2344888
Wangdi Phodrang,BTN,BT22,2344889
Meghalaya,IND,IN18,2345752
Pemagatsel,BTN,BT14,2344881
Tashigang,BTN,BT19,2344886
Chungcheongbuk-do,KOR,KS05,2345965
Gangwon-do,KOR,KS06,2345966
Gyeonggi-do,KOR,KS13,2345969
Jeollabuk-do,KOR,KS03,2345964
Chungcheongnam-do,KOR,KS17,2345973
Daejeon,KOR,KS19,2345975
Gyeongsangnam-do,KOR,KS20,2345967
Kwangju-gwangyoksi,KOR,KS18,2345974
Taegu-gwangyoksi,KOR,KS15,2345971
Jeju,KOR,KS01,2345963
Tawi-Tawi,PHL,RP72,23424729
Bohol,PHL,RP11,23424721
Guimaras,PHL,RP30,23424725
Negros Oriental,PHL,RP46,23424721
Negros Occidental,PHL,RPH3,23424725
Basilan,PHL,RP22,23424729
Zamboanga del Norte,PHL,RP65,23424731
Zamboanga del Sur,PHL,RP65,23424731
Zamboanga Del Sur,PHL,RP66,23424731
Misamis Occidental,PHL,RP42,23424730
Sulu,PHL,RP60,23424729
Aklan,PHL,RP04,23424725
Antique,PHL,RP06,23424725
Antique,PHL,RP06,23424725
Capiz,PHL,RP18,23424725
Guimaras,PHL,RP30,23424725
Occidental Mindoro,PHL,RP49,23424719
Occidental Mindoro,PHL,RP49,23424719
Occidental Mindoro,PHL,RP49,23424719
Palawan,PHL,RP49,23424725
Albay,PHL,RP05,23424720
Camarines Norte,PHL,RP15,23424720
Camarines Sur,PHL,RP16,23424720
Catanduanes,PHL,RP19,23424720
Abra,PHL,RP01,23424716
Batanes,PHL,RP07,23424715
Cagayan,PHL,RP14,23424715
Cagayan,PHL,RP14,23424715
Apayao,PHL,RP32,23424716
Ilocos Norte,PHL,RP28,23424724
Ilocos Sur,PHL,RP29,23424724
Aurora,PHL,RPG8,23424722
Isabela,PHL,RP31,23424715
Ifugao,PHL,RP32,23424716
Mountain Province,PHL,RP44,23424716
Nueva Vizcaya,PHL,RP48,23424715
Quirino,PHL,RP68,23424715
Bataan,PHL,RP07,23424722
Nueva Ecija,PHL,RP47,23424722
Pampanga,PHL,RP50,23424722
Benguet,PHL,RP10,23424716
Zambales,PHL,RP64,23424722
La Union,PHL,RP36,23424724
Pangasinan,PHL,RP51,23424724
Cavite,PHL,RP07,23424717
Laguna,PHL,RP33,23424717
Rizal,PHL,RP53,23424717
Metropolitan Manila,PHL,RPD9,23424718
Marinduque,PHL,RP38,23424719
Occidental Mindoro,PHL,RP40,23424719
Oriental Mindoro,PHL,RP41,23424719
Lanao del Norte,PHL,RP34,23424730
Lanao del Sur,PHL,RP35,23424729
Lanao Del Sur,PHL,RP56,23424729
Maguindanao,PHL,RP56,23424729
Shariff Kabunsuan,PHL,RP56,23424729
North Cotabato,PHL,RP57,23424728
North Cotabato,PHL,RP57,23424728
Sultan Kudarat,PHL,RP71,23424728
Eastern Samar,PHL,RP23,23424723
Leyte,PHL,RP37,23424723
Samar,PHL,RP55,23424723
Southern Leyte,PHL,RP59,23424723
Northern Samar,PHL,RP67,23424723
Agusan del Norte,PHL,RP02,23424726
Agusan del Sur,PHL,RP03,23424726
Bukidnon,PHL,RP12,23424730
Camiguin,PHL,RP17,23424730
Davao del Norte,PHL,RP24,23424727
Compostela Valley,PHL,RP24,23424727
Dinagat Islands,PHL,RP61,23424726
Surigao del Sur,PHL,RP62,23424726
Misamis Oriental,PHL,RP43,23424730
Davao Del Sur,PHL,RP25,23424727
Davao Oriental,PHL,RP26,23424727
Sarangani,PHL,RP25,23424728
South Cotabato,PHL,RP70,23424728
Sultan Kudarat,PHL,RP70,23424728
Irkutsk,RUS,RS20,2346896
Sakhalin,RUS,RS64,2346937
Central,FJI,FJ01,2345335
Northern,FJI,FJ03,2345337
Moyen-Ogooué,GAB,GB03,2345451
Ngounié,GAB,GB04,2345452
Nyanga,GAB,GB05,2345453
Ogooué-Maritime,GAB,GB08,2345456
Kgalagadi,BWA,BC04,2344744
Bouenza,COG,CF01,2344967
Haut-Ogooué,GAB,GB02,2345450
Ogooué-Lolo,GAB,GB07,2345455
Central,BWA,BC01,2344741
Cankuzo,BDI,BY11,2344904
Rutana,BDI,BY20,2344913
Ruyigi,BDI,BY21,2344914
Bubanza,BDI,BY09,2344902
Bururi,BDI,BY10,2344903
Gitega,BDI,BY13,2344906
Kayanza,BDI,BY15,2344908
Makamba,BDI,BY17,2344910
Kirundo,BDI,BY16,2344909
Muyinga,BDI,BY18,2344911
Jubbada Hoose,SOM,SO09,2347014
Kgatleng,BWA,BC05,2344745
Kweneng,BWA,BC06,2344746
South-East,BWA,BC09,2344749
Northern Territory,AUS,AS03,2344701
Western Australia,AUS,AS08,2344706
Christmas Island,CXR,,2344704
Australian Capital Territory,AUS,AS01,2344699
New South Wales,AUS,AS02,2344700
Victoria,AUS,AS07,2344705
Queensland,AUS,AS04,2344702
Rotuma,FJI,FJ04,20069921
Tasmania,AUS,AS06,2344704
Basse-Normandie,FRA,FR99,7153311
Bretagne,FRA,FRA2,7153313
Poitou-Charentes,FRA,FRB7,7153327
Pays de la Loire,FRA,FRA5,7153325
Aquitaine,FRA,FR97,7153309
Corse,FRA,FR14,7153316
Provence-Alpes-Côte-d'Azur,FRA,FRB8,7153318
Auvergne,FRA,FR98,7153310
Bourgogne,FRA,FRA1,7153312
Haute-Normandie,FRA,FRA7,7153318
East Sussex,GBR,UK14,24554868
Île-de-France,FRA,FRA8,7153313
Limousin,FRA,FRB1,7153321
Picardie,FRA,FRB6,7153326
Franche-Comté,FRA,FRA6,7153317
Alsace,FRA,FR96,7153330
Lorraine,FRA,FRB2,7153322
Timbuktu,MLI,ML08,2346187
Kidal,MLI,ML10,55999799
Gao,MLI,ML09,2346181
Magallanes y Antártica Chilena,CHL,CI10,2345027
Arica y Parinacota,CHL,,56043702
Atacama,CHL,CI05,2345022
Coquimbo,CHL,CI07,2345024
Región Metropolitana de Santiago,CHL,CI12,2345029
Valparaíso,CHL,CI01,2345018
Libertador General Bernardo O'Higgins,CHL,CI08,2345025
Los Lagos,CHL,CI09,2345026
Maule,CHL,CI06,2345028
Baja California,MEX,MX02,2346265
Baja California Sur,MEX,MX03,2346266
Coahuila,MEX,MX07,2347602
Sonora,MEX,MX26,2347561
San Luis Potosí,MEX,MX24,2346287
Tamaulipas,MEX,MX28,2347602
Jalisco,MEX,MX14,2346277
Michoacán,MEX,MX16,2346279
Nayarit,MEX,MX18,2346281
Oaxaca,MEX,MX20,2346283
Tabasco,MEX,MX32,2346290
Distrito Federal,MEX,MX09,2346272
Guerrero,MEX,MX12,2346275
Hidalgo,MEX,MX13,2346276
Morelos,MEX,MX17,2346280
Querétaro,MEX,MX22,2346285
Veracruz,MEX,MX30,2346293
Chiapas,MEX,MX05,2346268
Quintana Roo,MEX,MX23,2346286
Kommuneqarfik Sermersooq,GRL,,20069858
Kommune Kujalleq,GRL,,2347599
Qeqqata Kommunia,GRL,,2347599
Nationalparken,GRL,,2347581
Qaasuitsup Kommunia,GRL,,2347599
Highland,GBR,UK83,12578048
Shetland Islands,GBR,UK83,12578048
West Sussex,GBR,UK44,24554868
Northamptonshire,GBR,UK31,24554868
Warwickshire,GBR,UK42,24554868
Oxfordshire,GBR,UK34,24554868
Surrey,GBR,UK40,24554868
Wiltshire,GBR,UK46,24554868
Isle of Wight,GBR,UK23,24554868
Nottinghamshire,GBR,UK33,24554868
Eilean Siar,GBR,UK89,12578048
Herefordshire,GBR,UK20,24554868
Worcestershire,GBR,UK20,24554868
Staffordshire,GBR,UK38,24554868
Shropshire,GBR,UK35,24554868
West Yorkshire,GBR,UK45,24554868
South Yorkshire,GBR,UK37,24554868
Tiris Zemmour,MRT,MR11,2346251
Brakna,MRT,MR05,2346245
Dakhlet Nouadhibou,MRT,MR08,2346248
Inchiri,MRT,MR12,2346252
Trarza,MRT,MR06,2346246
Assaba,MRT,MR03,2346243
Guidimaka,MRT,MR10,2346250
Bamako,MLI,ML07,2346180
Kayes,MLI,ML03,2346182
Sikasso,MLI,ML06,2346185
Adrar,MRT,MR07,2346247
Hodh ech Chargui,MRT,MR01,2346241
Hodh el Gharbi,MRT,MR02,2346242
Tagant,MRT,MR09,2346249
Houet,BFA,UV51,2347618
Banwa,BFA,UV58,55967360
Mou Houn,BFA,UV63,2347624
Oudalan,BFA,UV33,2347628
Soum,BFA,UV40,2347635
Nayala,BFA,UV73,55967361
Sourou,BFA,UV73,2347636
Mopti,MLI,ML22,2346183
Ségou,MLI,ML05,2346184
Bam,BFA,UV15,2347610
Kourwéogo,BFA,UV53,55967365
Kadiogo,BFA,UV53,2347619
Oubritenga,BFA,UV68,2347627
Zondoma,BFA,UV34,55967363
Sissili,BFA,UV72,2347634
Loroum,BFA,UV15,55967362
Yatenga,BFA,UV76,2347638
Namentenga,BFA,UV64,2347625
Sanmatenga,BFA,UV70,2347632
Boulgou,BFA,UV49,2347613
Koulpélogo,BFA,UV49,55967355
Kouritenga,BFA,UV28,2347623
Nahouri,BFA,UV65,2347626
Ioba,BFA,UV48,55967357
Tuy,BFA,UV51,55967366
Léraba,BFA,UV54,55967359
Komoé,BFA,UV55,2347621
Likouala,COG,CF06,2344971
Borno,NGA,NI27,2346355
Water body,NGA,CD07,2346361
Abia,NGA,NI45,2346362
Akwa Ibom,NGA,NI21,2346349
Imo,NGA,NI28,2346356
Rivers,NGA,NI50,2346344
Bayelsa,NGA,NI52,20070152
Benue,NGA,NI26,2346354
Cross River,NGA,NI22,2346350
Taraba,NGA,NI43,2346371
Kwara,NGA,NI30,2346358
Lagos,NGA,NI05,2346342
Niger,NGA,NI31,2346359
Ogun,NGA,NI16,2346346
Ondo,NGA,NI48,2346347
Ekiti,NGA,NI51,20070151
Osun,NGA,NI42,2346370
Oyo,NGA,NI32,2346360
Anambra,NGA,NI25,2346353
Gombe,NGA,NI55,20070155
Delta,NGA,NI36,2346364
Edo,NGA,NI37,2346365
Enugu,NGA,NI47,2346366
Ebonyi,NGA,NI53,20070153
Kaduna,NGA,NI23,2346351
Kogi,NGA,NI41,2346369
Plateau,NGA,NI49,2346348
Nassarawa,NGA,NI56,20070154
Jigawa,NGA,NI39,2346367
Kano,NGA,NI29,2346357
Sokoto,NGA,NI51,2346361
Zamfara,NGA,NI57,20070150
Yobe,NGA,NI44,2346372
Komondjari,BFA,UV21,55967353
Yagha,BFA,UV71,55967364
Tapoa,BFA,UV42,2347637
Kebbi,NGA,NI40,2346368
Sangha,COG,CF10,2344974
Adamawa,NGA,NI35,2346363
Attiki,GRC,GR35,12577879
Peloponnisos,GRC,GR36,12577887
Dytiki Ellada,GRC,GR38,12577880
Tuzla,BIH,BK00,24549661
Sarajevo,BIH,BK00,24549662
Bosnian Podrinje,BIH,BK00,24549661
Dytiki Makedonia,GRC,GR08,12577881
Vevcani,MKD,MK99,2347583
Debarca,MKD,MK00,24550746
Thessalia,GRC,GR21,12577889
Southwestern,MKD,MK80,2347583
Vardar,MKD,MK87,2347583
Northeastern,MKD,MK97,2347583
tip,MKD,MK98,2347583
Cair,MKD,MKA3,24550752
Vranetica,MKD,MKB6,2347583
elino,MKD,MKC3,2347583
Butel,MKD,MK13,55848399
Centar,MKD,MK17,24550756
Eastern,MKD,MK19,2347583
Ceinovo-Obleevo,MKD,MK19,7153333
Cucer Sandevo,MKD,MK20,24550830
Gazi Baba,MKD,MK32,2347583
Ilinden,MKD,MK36,24550769
Karpo,MKD,MK41,2347583
Kavadartsi,MKD,MK42,2347583
Aerodrom,MKD,MK44,55848400
Krivogatani,MKD,MK53,2347583
Kruevo,MKD,MK54,2347583
Pelagonia,MKD,MK67,2347583
Negotino,MKD,MK69,2347583
Novatsi,MKD,MK71,24550791
Gjorce Petrov,MKD,MK00,2347583
Ipeiros,GRC,GR17,12577883
Centar upa,MKD,MK18,24550756
Southwestern,MKD,MK30,2347583
Mavrovo and Rostusa,MKD,MK64,24550858
Oslomej,MKD,MK77,2347583
Polog,MKD,MKB7,2347583
Bogovinje,MKD,MK10,2347583
Brvenica,MKD,MK12,2347583
Al Jufrah,LBY,LY05,2346122
Ash Shati',LBY,LY13,2346124
An Nuqat al Khams,LBY,LY51,2346134
Al Jabal al Akhdar,LBY,LY49,2346132
Voreio Aigaio,GRC,GR48,12577890
Kriti,GRC,GR43,12577885
Kentriki Makedonia,GRC,GR05,12577884
Southeastern,MKD,MKA1,2347583
Southeastern,MKD,MK11,2347583
Southeastern,MKD,MK33,2347583
Dojran,MKD,MK00,24550860
Anatoliki Makedonia kai Thraki,GRC,GR01,12577878
Phecevo,MKD,MK78,2347583
Ankara,TUR,TU68,2347263
Çankiri,TUR,TU82,2347275
Konya,TUR,TU71,2347321
Karaman,TUR,TU78,2347328
Notio Aigaio,GRC,GR47,12577886
Usak,TUR,TU64,2347315
Abkhazia,GEO,GG02,20070401
Gaziantep,TUR,TU83,2347284
Sanliurfa,TUR,TU63,2347314
Adana,TUR,TU81,2347258
Nigde,TUR,TU73,2347323
Aksaray,TUR,TU75,2347325
Beqaa,LBN,LE11,2346013
North Lebanon,LBN,LE09,2347594
Beirut,LBN,LE04,2346016
Mount Lebanon,LBN,LE05,2346017
Yozgat,TUR,TU66,2347317
Ajaria,GEO,GG04,20070400
Guria,GEO,GG04,2347569
Samegrelo-Zemo Svaneti,GEO,GG04,2347569
Imereti,GEO,GG00,2347569
Gümüshane,TUR,TU69,2347319
Bayburt,TUR,TU77,2347327
Racha-Lechkhumi-Kvemo Svaneti,GEO,GG00,2347569
Samtskhe-Javakheti,GEO,TU86,2347569
Shida Kartli,GEO,GG00,2347569
Kars,TUR,TU84,2347291
Mardin,TUR,TU72,2347322
Batman,TUR,TU76,2347326
Siirt,TUR,TU74,2347324
Sirnak,TUR,TU80,2347330
Tunceli,TUR,TU62,2347313
Hakkari,TUR,TU70,2347320
Van,TUR,TU65,2347316
At-Ta'mim,IRQ,IZ13,2345845
Arbil,IRQ,IZ11,2345843
Ninawa,IRQ,IZ15,2345847
HaDarom,ISR,IS01,2345791
HaMerkaz,ISR,IS02,2345792
HaZafon,ISR,IS03,2345793
An Nabatiyah,LBN,LE07,56049597
South Lebanon,LBN,LE06,2347594
Karbala',IRQ,IZ12,2345844
Baghdad,IRQ,IZ07,2345839
Wakiso,UGA,UG37,24550740
Pader,UGA,UG92,24550736
Amhara,ETH,ET46,56013541
Tigray,ETH,ET06,2345312
Afar,ETH,ET26,56013537
Mayuge,UGA,UG86,24550732
Nakapiripirit,UGA,UG91,24550738
Addis Ababa,ETH,ET44,56013543
Benshangul-Gumaz,ETH,ET47,56013538
Addis Ababa,ETH,ET44,56013543
Somali,ETH,ET48,56013540
Dire Dawa,ETH,ET48,56013542
Harari People,ETH,ET50,56013544
Vas,HUN,HU22,12577928
Warmian-Masurian,POL,PL61,12577948
Pomeranian,POL,PL31,12577945
Lower Silesian,POL,PL66,12577946
West Pomeranian,POL,PL62,12577950
Lubusz,POL,PL71,12577939
Greater Poland,POL,PL34,12577949
Kuyavian-Pomeranian,POL,PL68,12577936
Silesian,POL,PL29,12577946
Masovian,POL,PL59,12577941
Swietokrzyskie,POL,PL36,12577947
Subcarpathian,POL,PL63,12577943
Posavina,BIH,BK00,24549661
Posavina,BIH,BK00,24549661
Baranya,HUN,HU02,12577912
Gyor-Moson-Sopron,HUN,HU09,12577918
Somogy,HUN,HU17,12577924
Veszprém,HUN,HU23,12577929
Zala,HUN,HU24,12577930
Budapest,HUN,HU05,12577915
Bács-Kiskun,HUN,HU01,12577911
Fejér,HUN,HU08,12577917
Komárom-Esztergom,HUN,HU12,12577921
Pest,HUN,HU16,12577923
Borsod-Abaúj-Zemplén,HUN,HU04,12577914
Szabolcs-Szatmár-Bereg,HUN,HU18,12577925
Lesser Poland,POL,PL39,12577940
Hajdú-Bihar,HUN,HU07,12577919
Jász-Nagykun-Szolnok,HUN,HU20,12577926
